DateTime,Description,Plant Code,Alarm Group,Alarm State,Value,Operator,Operator Node
12/15/2024 00:08:57.761,Oil mist separator running,QBF171M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:08:58.002,Engine start command,CFC171S007STO,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:08:58.282,Prelubrication pump running,QEP171M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:08:58.533,Remote shutdown reset,SCA241OS7308ING,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:08:58.859,"Gas ventilation valve status, V037 & V038",ZAC201V037INF,Genset_20,         ,ON,WOIS,CWA903
12/15/2024 00:08:58.859,Gas leak test active,ZAC201A007INF,Genset_20,         ,OFF,WOIS,CWA903
12/15/2024 00:08:58.859,Gas leak test executed succesfully,ZAC201A001RDY,Genset_20,         ,ON,WOIS,CWA903
12/15/2024 00:08:58.859,"Gas ventilation valve status, V037 & V038",ZAC201V038INF,Genset_20,         ,ON,WOIS,CWA903
12/15/2024 00:08:58.936,"SBL, Gas leak test not passet or active",CFC201ZAC0_1A005SBI,Genset_20,         ,OFF,WOIS,CWA903
12/15/2024 00:08:59.490,"Engine control, start command",CFC171S007INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:04.499,Shutdown reset,CFC241S011RSC,Genset_24,         ,ON,WOIS,CWA903
12/15/2024 00:09:04.701,"PLC to UNIC HW, Shutdown reset, OS7308",CFC241A301INF,Genset_24,         ,ON,WOIS,CWA903
12/15/2024 00:09:05.471,Shutdown reset,CFC241S011RSC,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:05.549,Remote shutdown reset,SCA241OS7308ING,Genset_24,         ,ON,WOIS,CWA903
12/15/2024 00:09:06.676,"SBL, Low LO press, engine inlet",SCA171PT201SBL,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:06.715,"PLC to UNIC HW, Shutdown reset, OS7308",CFC241A301INF,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:07.187,"PLC to UNIC HW, Stop command, OS7304",CFC181A303INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:07.187,"UNIC to PLC HW, Engine running (40% speed), IS181",CFC181A321INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:09:07.269,Engine sequence: Stop mode,SOB181E201INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:07.353,"STB, Exhaust gas ventilation start block",NHA181A001SBI,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:07.537,Remote shutdown reset,SCA241OS7308ING,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:07.677,Engine ready for start,SCA171IS872ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:07.789,Oil mist separator running,QBF181M001RNI,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:09:07.873,Exhaust gas vent. fan running,NHA181A001RNI,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:08.382,"DER, Trec, Charge air temp in receiver",SOB181F153INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:09:08.382,"DER, Pgas, Gas feed pressure",SOB181F159INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:08.929,Exhaust gas vent. valve in closed position,NHA181A001CLI,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:09:08.929,Exhaust gas vent. valve in open position,NHA181A001OPI,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:08.929,Exhaust gas vent. flow switch position,NHA181Q001INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:09:08.934,Gas leak test executed succesfully,ZAC201A001RDY,Genset_20,         ,OFF,WOIS,CWA903
12/15/2024 00:09:10.427,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:10.478,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:11.054,Shutdown reset,CFC171S011RSC,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:11.358,"PLC to UNIC HW, Start command, OS7302",CFC171A302INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:11.443,Engine sequence: Start preparation,SOB171E202INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:11.443,Engine sequence: Starting,SOB171E203INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:11.679,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:12.483,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:12.680,"Engine status, start mode",SCA171IS871ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:12.680,Engine ready for start,SCA171IS872ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:12.680,Slowturning solenoid,SCA171CV331ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:12.680,"Engine status, stop mode",SCA171IS878ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:12.680,Remote start,SCA171OS7302ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:13.697,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:14.296,"Breaker control, open command",CFC181S010INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:09:20.547,"DER, Pgas, Gas feed pressure",SOB201F159INF,Genset_20,         ,ON,WOIS,CWA903
12/15/2024 00:09:22.338,Control air unit 3 compressor running,TCA903M001ACK,Common,         ,OFF,WOIS,CWA903
12/15/2024 00:09:22.935,"UNIC to PLC HW, Open gas supply request, OS9310",CFC171A328INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:22.935,"PLC to UNIC HW, Start command, OS7302",CFC171A302INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:23.018,"Gas shutoff valve status, V034",ZAC171V034INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:23.018,"Gas shutoff valve status, V033",ZAC171V033INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:23.018,"Gas ventilation valve status, V037 & V038",ZAC171V037INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:23.018,"Gas ventilation valve status, V037 & V038",ZAC171V038INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:23.682,"PCC, degassing valve control",SCA171CV957ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:23.682,Slowturning solenoid,SCA171CV331ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:23.682,"MCC, degassing valve control",SCA171CV947ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:23.682,Open gas supply,SCA171OS931OING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:24.683,Remote start,SCA171OS7302ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:28.120,"ALM, GRU, Main line gas inlet pressure high",ZAC171P010AH,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:09:32.919,"UNIC to PLC HW, Open gas supply request, OS9310",CFC171A328INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:33.684,"MCC, degassing valve control",SCA171CV947ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:33.684,Open gas supply,SCA171OS931OING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:33.684,Slowturning solenoid,SCA171CV331ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:33.684,Start solenoid valve,SCA171CV321ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:33.684,"PCC, degassing valve control",SCA171CV957ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:34.951,"UNIC to PLC HW, Open gas supply request, OS9310",CFC171A328INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:35.680,Open gas supply,SCA171OS931OING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:35.680,Engine gas ventilation complete,SCA171IS884ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:37.699,Fuel limiter active,SCA171IS1001ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:39.686,"MCC, degassing valve control",SCA171CV947ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:41.676,Start solenoid valve,SCA171CV321ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:41.676,Slowturning solenoid,SCA171CV331ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:44.689,"MCC, degassing valve control",SCA171CV947ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:44.689,"Engine status, start mode",SCA171IS871ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:44.689,"Engine status, run mode",SCA171IS883ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:44.964,"DER, Trec, Charge air temp in receiver",SOB171F153INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:44.964,"DER, Pgas, Gas feed pressure",SOB171F159INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:45.154,"UNIC to PLC HW, Engine running (40% speed), IS181",CFC171A321INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:45.244,Engine sequence: Starting,SOB171E203INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:45.244,"STB, Start block active from PLC",CFC171A200SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:45.244,"STB, Engine running",CFC171S007SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:45.244,Engine sequence: Idle running,SOB171E204INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:45.493,Auxiliary ventilation fan 1 running,UVB171M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:45.493,Auxiliary ventilation fan 2 remote mode,UVB171M002CEI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:45.930,Prelubrication pump running,QEP171M001RNI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:45.930,Preheating pump 1 running,VDA171M001RNI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:45.930,Generator anticond. heater on,BAG171B001RNI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:46.248,Exhaust gas vent. fan running,NHA241A001RNI,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:46.363,Roof outlet ventilation freq. conv. running,BLQ172M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:46.771,Exhaust gas vent. valve in open position,NHA241A001OPI,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:46.771,Exhaust gas vent. flow switch position,NHA241Q001INF,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:46.771,Exhaust gas vent. valve in closed position,NHA241A001CLI,Genset_24,         ,ON,WOIS,CWA903
12/15/2024 00:09:46.854,"STB, Start block active from PLC",CFC241A200SBI,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:46.854,"STB, Exhaust gas ventilation start block",NHA241A001SBI,Genset_24,         ,OFF,WOIS,CWA903
12/15/2024 00:09:48.681,"MCC, degassing valve control",SCA171CV947ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:51.047,Radiator freq. conv. running,BLP171M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.549,"UNIC to PLC HW, Open gas supply request, OS9310",CFC171A328INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.549,"UNIC to PLC HW, Gen breaker open command, OS7602",CFC171A330INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.632,"UNIC to PLC HW, Engine stopped, IS7602",CFC171A323INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.632,"Gas shutoff valve status, V034",ZAC171V034INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.678,"SHD, Nom speed not reached",SCA171NY1603SDG,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:09:52.716,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:09:52.802,"PLC to UNIC HW, Stop command, OS7304",CFC171A303INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.887,"STB, Engine running",CFC171S007SBI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.887,"Gas leak test pressure status, P02",ZAC171P002INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.887,"Gas shutoff valve status, V033",ZAC171V033INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.887,"Breaker control, open command",CFC171S010INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.887,Engine sequence: Idle running,SOB171E204INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:52.887,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.887,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.887,"Gas ventilation valve status, V037 & V038",ZAC171V037INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.887,"Gas ventilation valve status, V037 & V038",ZAC171V038INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:52.972,"ALM, GRU, Main line gas inlet pressure high",ZAC171P010AH,Genset_17,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:09:52.972,"SBL, Gas leak test not passet or active",CFC171ZAC0_1A005SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:53.080,Generator anticond. heater on,BAG171B001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:53.080,"ALM, Engine shutdown circuit tripped",CFC171K028ALI,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:09:53.080,Prelubrication pump running,QEP171M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:53.080,Preheating pump 1 running,VDA171M001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:53.680,Fuel limiter active,SCA171IS1001ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:53.680,"Engine status, shutdown mode",SCA171IS879ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:53.680,Engine gas ventilation complete,SCA171IS884ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:53.680,Open gas supply,SCA171OS931OING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:53.680,Remote stop,SCA171OS7304ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:53.680,"Engine status, run mode",SCA171IS883ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:09:53.680,Gen. breaker open command,SCA171OS7602ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:09:54.121,Radiator freq. conv. running,BLP171M001RNI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:02.429,"PLC to UNIC HW, Stop command, OS7304",CFC171A303INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:02.429,"UNIC to PLC HW, Engine running (40% speed), IS181",CFC171A321INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:02.536,Engine sequence: Stop mode,SOB171E201INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:02.630,"STB, Exhaust gas ventilation start block",NHA171A001SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:02.797,Oil mist separator running,QBF171M001RNI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:02.880,Exhaust gas vent. fan running,NHA171A001RNI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:03.414,Exhaust gas vent. valve in closed position,NHA171A001CLI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:03.414,Exhaust gas vent. valve in open position,NHA171A001OPI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:03.924,Exhaust gas vent. flow switch position,NHA171Q001INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:05.601,Shutdown reset,CFC231S011RSC,Genset_23,         ,ON,WOIS,CWA903
12/15/2024 00:10:05.732,"PLC to UNIC HW, Shutdown reset, OS7308",CFC231A301INF,Genset_23,         ,ON,WOIS,CWA903
12/15/2024 00:10:06.165,Shutdown reset,CFC231S011RSC,Genset_23,         ,OFF,WOIS,CWA903
12/15/2024 00:10:06.556,Remote shutdown reset,SCA231OS7308ING,Genset_23,         ,ON,WOIS,CWA903
12/15/2024 00:10:07.495,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:07.556,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:10:07.640,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:07.724,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:07.724,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:07.737,"PLC to UNIC HW, Shutdown reset, OS7308",CFC231A301INF,Genset_23,         ,OFF,WOIS,CWA903
12/15/2024 00:10:07.892,"ALM, Engine shutdown circuit tripped",CFC171K028ALI,Genset_17,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:10:08.075,Shutdown reset,CFC171S011RSC,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:08.544,Remote shutdown reset,SCA231OS7308ING,Genset_23,         ,OFF,WOIS,CWA903
12/15/2024 00:10:08.684,Remote stop,SCA171OS7304ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:08.684,"SHD, Nom speed not reached",SCA171NY1603SDG,Genset_17,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:10:08.684,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:08.950,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:08.950,"ALM, GRU, Main line gas inlet pressure high",ZAC171P010AH,Genset_17,ACK_RTN,OFF,Manager1,CWA903
12/15/2024 00:10:08.950,"ALM, Engine shutdown circuit tripped",CFC171K028ALI,Genset_17,ACK_RTN,OFF,Manager1,CWA903
12/15/2024 00:10:08.950,"SHD, Nom speed not reached",SCA171NY1603SDG,Genset_17,ACK_RTN,OFF,Manager1,CWA903
12/15/2024 00:10:08.950,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,ACK_RTN,OFF,Manager1,CWA903
12/15/2024 00:10:09.551,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:10:09.551,"Breaker control, open command",CFC171S010INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:09.658,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:09.752,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:09.752,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:09.922,"ALM, Engine shutdown circuit tripped",CFC171K028ALI,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:10:10.083,Shutdown reset,CFC171S011RSC,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:10.270,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:10.470,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:10.470,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:10.678,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:10.678,Remote stop,SCA171OS7304ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:11.680,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:11.680,Remote stop,SCA171OS7304ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:11.711,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,ACK_ALM,ON,Manager1,CWA903
12/15/2024 00:10:11.711,"ALM, Engine shutdown circuit tripped",CFC171K028ALI,Genset_17,ACK_ALM,ON,Manager1,CWA903
12/15/2024 00:10:12.070,Shutdown reset,CFC171S011RSC,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:12.501,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:12.501,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:13.182,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:13.221,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,ACK_RTN,OFF,Manager1,CWA903
12/15/2024 00:10:13.306,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:13.391,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:13.391,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:13.566,"ALM, Engine shutdown circuit tripped",CFC171K028ALI,Genset_17,ACK_RTN,OFF,Manager1,CWA903
12/15/2024 00:10:13.682,Remote stop,SCA171OS7304ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:13.682,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.011,Shutdown reset,CFC171S011RSC,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.231,"SHD, UNIC HW shutdown signal for the PLC",CFC181F201SDI,Genset_18,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:10:14.276,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.312,"PLC to UNIC HW, Shutdown reset, OS7308",CFC151A301INF,Genset_15,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.315,"PLC to UNIC HW, Shutdown reset, OS7308",CFC131A301INF,Genset_13,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.316,"PLC to UNIC HW, Shutdown reset, OS7308",CFC181A301INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.321,"PLC to UNIC HW, Shutdown reset, OS7308",CFC241A301INF,Genset_24,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.322,"PLC to UNIC HW, Shutdown reset, OS7308",CFC221A301INF,Genset_22,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.344,"PLC to UNIC HW, Shutdown reset, OS7308",CFC191A301INF,Genset_19,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.346,"PLC to UNIC HW, Shutdown reset, OS7308",CFC161A301INF,Genset_16,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.350,"PLC to UNIC HW, Shutdown reset, OS7308",CFC231A301INF,Genset_23,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.357,"PLC to UNIC HW, Shutdown reset, OS7308",CFC211A301INF,Genset_21,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.361,"PLC to UNIC HW, Shutdown reset, OS7308",CFC201A301INF,Genset_20,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.398,"STB, Shutdown indication active",CFC181S011SBI,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.398,"Gas ventilation valve status, V037 & V038",ZAC181V037INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.398,"Engine sequence: Shutdown mode, waiting for reset",SOB181E213INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.398,Gas leak test active,ZAC181A007INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.398,"Gas ventilation valve status, V037 & V038",ZAC181V038INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.566,"ALM, Engine shutdown circuit tripped",CFC181K028ALI,Genset_18,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:10:14.683,Remote stop,SCA171OS7304ING,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.683,Remote shutdown reset,SCA171OS7308ING,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.724,"DER, Trec, Charge air temp in receiver",SOB171F153INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:14.724,"DER, Pgas, Gas feed pressure",SOB171F159INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:14.853,"UNIC to PLC HW, Gen breaker open command, OS7602",CFC181A330INF,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:10:15.018,"UNIC to PLC HW, Engine stopped, IS7602",CFC181A323INF,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.043,Shutdown reset,CFC171S011RSC,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:15.260,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,UNACK_ALM,ON,WOIS,CWA903
12/15/2024 00:10:15.350,"SHD, UNIC HW shutdown signal for the PLC",CFC171F201SDI,Genset_17,UNACK_RTN,OFF,WOIS,CWA903
12/15/2024 00:10:15.350,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,OFF,WOIS,CWA903
12/15/2024 00:10:15.373,Shutdown reset,CFC171S011RSC,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.434,"Engine sequence: Shutdown mode, waiting for reset",SOB171E213INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.434,"PLC to UNIC HW, Shutdown reset, OS7308",CFC171A301INF,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.434,"STB, Shutdown indication active",CFC171S011SBI,Genset_17,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.530,Remote shutdown reset,SCA161OS7308ING,Genset_16,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.530,Remote stop,SCA181OS7304ING,Genset_18,         ,OFF,WOIS,CWA903
12/15/2024 00:10:15.530,Remote shutdown reset,SCA181OS7308ING,Genset_18,         ,ON,WOIS,CWA903
12/15/2024 00:10:15.530,"SHD, Low Exh gas temp, cyl 01A",SCA181TE5011ASDL,Genset_18,UNACK_RTN,OFF,WOIS,CWA903
